==========================================================================================
  AdaptiveReasoning agent, human-primed   |   game='ar25'
  traces=C:\Users\coudr\OneDrive\projects\adaptive_reasoning\__no_traces__   memory=diagnostics\sampling_setup_compare\ar25_120s_latent_program_v2\latent_program_memory.pt
  time_budget=120.0s   mode=development
  sampler stage: v2
  planner mode:  prior
==========================================================================================
  resolved game_id = ar25-e3c63847
  [human] no trace files under C:\Users\coudr\OneDrive\projects\adaptive_reasoning\__no_traces__
  [warn] continuing without human priors (no traces found).
  [cross-game] fresh memory
  [tuning] stall_fraction=0.25 max_wins=999 level_up_bonus=30.0s preserve_env=True
  [task-program] disabled via --no-task-program

  running agent.main() with 120.0s budget ...

[DIAG ar25-e3c63847] ITER-START iter=1 knowledge=0.00 epsilon=1.00 total_wins=0 best_level=0 path=explore
[DIAG ar25-e3c63847] ITER-END (explore) iter=1 level=0 best_level=0 total_wins=0
[DIAG ar25-e3c63847] ITER-START iter=2 knowledge=0.66 epsilon=0.80 total_wins=0 best_level=0 path=explore
[DIAG ar25-e3c63847] ITER-END (explore) iter=2 level=0 best_level=0 total_wins=0
[DIAG ar25-e3c63847] ITER-START iter=3 knowledge=0.75 epsilon=0.78 total_wins=0 best_level=0 path=explore
[DIAG ar25-e3c63847] ITER-END (explore) iter=3 level=0 best_level=0 total_wins=0
[DIAG ar25-e3c63847] LIVE-REVISE skipped: traces_dir=C:\Users\coudr\OneDrive\projects\adaptive_reasoning\__no_traces__ programs_dir=None
[DIAG ar25-e3c63847] ITER-START iter=4 knowledge=0.75 epsilon=0.25 total_wins=0 best_level=0 path=goal_pursuit
[DIAG ar25-e3c63847] STRAT-ENTRY iter=4 preserved=False flag=False cls_enable=True arc_env_none=False live_level=0
[DIAG ar25-e3c63847] STRAT-PROBE iter=4 env_state=NOT_FINISHED env_levels_completed=0 (our iter_level=0)
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=1 action=ACTION2 subgoal=Try every available action at least 2x and observe effects source=heuristic score=-0.5286541847625966 energy=0.38479000329971313 goal_prog=3.537031443556771e-05 risk=0.14954022988505755 sources={'heuristic': 4, 'random': 8} latent=[ACTION2,ACTION5,ACTION3,ACTION6] lat_conf=0.441 top=[#1 heuristic ACTION2 s=-0.529, #2 random ACTION2 s=-0.652, #3 random ACTION3 s=-0.675]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=24 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.2538650484784313 energy=0.3187335431575775 goal_prog=0.20004103713217775 risk=0.1412224264705884 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION1,ACTION5,ACTION4] lat_conf=0.436 top=[#1 heuristic ACTION6 s=-0.254, #2 random ACTION4 s=-0.275, #3 prior ACTION3 s=-0.278]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=25 action=ACTION2 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.062374569894660475 energy=0.11241483688354492 goal_prog=0.2000387907275581 risk=0.1558823529411766 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION5,ACTION3,ACTION4] lat_conf=0.58 top=[#1 heuristic ACTION6 s=-0.062, #2 prior ACTION3 s=-0.283, #3 prior ACTION4 s=-0.36]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=26 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=prior score=-0.2720347581368271 energy=0.41781264543533325 goal_prog=0.2500431191874668 risk=0.11044117647058846 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION3,ACTION4,ACTION6,ACTION5] lat_conf=0.443 top=[#1 prior ACTION3 s=-0.272, #2 prior ACTION4 s=-0.353, #3 prior ACTION1 s=-0.386]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=27 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.2673469773452479 energy=0.35613733530044556 goal_prog=0.20004342931424618 risk=0.11744791666666692 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION4,ACTION1,ACTION7] lat_conf=0.442 top=[#1 heuristic ACTION6 s=-0.267, #2 random ACTION7 s=-0.298, #3 prior ACTION3 s=-0.327]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=28 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.10318320530384231 energy=0.1318233609199524 goal_prog=0.20004224935037201 risk=0.1775313404050147 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION3,ACTION5,ACTION6,ACTION4] lat_conf=0.561 top=[#1 heuristic ACTION3 s=-0.103, #2 prior ACTION3 s=-0.334, #3 prior ACTION4 s=-0.357]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=29 action=ACTION4 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.2743115449859821 energy=0.36955884099006653 goal_prog=0.20004767269274454 risk=0.11127450980392192 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION4,ACTION6,ACTION5,ACTION3] lat_conf=0.468 top=[#1 heuristic ACTION4 s=-0.274, #2 prior ACTION3 s=-0.314, #3 prior ACTION4 s=-0.348]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=31 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.21468772420825377 energy=0.22860732674598694 goal_prog=0.20003778064638028 risk=0.19193548387096787 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION3,ACTION6,ACTION5,ACTION7] lat_conf=0.481 top=[#1 heuristic ACTION3 s=-0.215, #2 heuristic ACTION6 s=-0.319, #3 random ACTION5 s=-0.34]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=32 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=prior score=-0.36545223587320774 energy=0.42963844537734985 goal_prog=0.25004532688399195 risk=0.19217568747929306 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION3,ACTION4,ACTION6,ACTION5] lat_conf=0.395 top=[#1 prior ACTION3 s=-0.365, #2 prior ACTION4 s=-0.402, #3 heuristic ACTION5 s=-0.42]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=33 action=ACTION5 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.1578107878615323 energy=0.1673969328403473 goal_prog=0.15003780858241955 risk=0.1462745098039217 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION5,ACTION6,ACTION2,ACTION4] lat_conf=0.537 top=[#1 heuristic ACTION5 s=-0.158, #2 prior ACTION3 s=-0.38, #3 prior ACTION4 s=-0.413]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=34 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.16810924512562164 energy=0.25126898288726807 goal_prog=0.20004107186032344 risk=0.12291666666666685 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION6,ACTION5,ACTION7,ACTION4] lat_conf=0.528 top=[#1 heuristic ACTION6 s=-0.168, #2 prior ACTION3 s=-0.356, #3 prior ACTION4 s=-0.393]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=35 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=prior score=-0.3629681497675516 energy=0.44136688113212585 goal_prog=0.2500385880266549 risk=0.17750336021505392 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION3,ACTION4,ACTION6,ACTION5] lat_conf=0.399 top=[#1 prior ACTION3 s=-0.363, #2 prior ACTION4 s=-0.397, #3 heuristic ACTION5 s=-0.427]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=36 action=ACTION5 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.33652414665523817 energy=0.3872533440589905 goal_prog=0.2000375802446797 risk=0.15510752688172058 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION5,ACTION4,ACTION6,ACTION3] lat_conf=0.419 top=[#1 heuristic ACTION5 s=-0.337, #2 prior ACTION3 s=-0.362, #3 prior ACTION4 s=-0.399]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=38 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=prior score=-0.3209258480559851 energy=0.4222489893436432 goal_prog=0.25004533656465355 risk=0.15504342431761817 sources={'prior': 6, 'heuristic': 4, 'random': 2} latent=[ACTION3,ACTION4,ACTION6,ACTION5] lat_conf=0.436 top=[#1 prior ACTION3 s=-0.321, #2 heuristic ACTION4 s=-0.322, #3 prior ACTION4 s=-0.365]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=39 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.06393852022379495 energy=0.15401536226272583 goal_prog=0.200038588870666 risk=0.11583333333333348 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION2,ACTION5,ACTION4] lat_conf=0.6 top=[#1 heuristic ACTION6 s=-0.064, #2 prior ACTION4 s=-0.375, #3 prior ACTION6 s=-0.43]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=40 action=ACTION4 subgoal=Try non-movement actions at different grid positions source=prior score=-0.37687757473982575 energy=0.5001089572906494 goal_prog=0.2500368931432604 risk=0.13255544354838725 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION4,ACTION6,ACTION5,ACTION1] lat_conf=0.406 top=[#1 prior ACTION4 s=-0.377, #2 prior ACTION6 s=-0.431, #3 random ACTION3 s=-0.444]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=42 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=random score=0.14748378563050532 energy=-0.10305452346801758 goal_prog=0.20003698973887368 risk=0.16136363636363646 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION3,ACTION5,ACTION4] lat_conf=0.685 top=[#1 random ACTION6 s=0.147, #2 heuristic ACTION5 s=-0.002, #3 prior ACTION4 s=-0.369]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=44 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.02192161916614503 energy=0.11250120401382446 goal_prog=0.20004594257552527 risk=0.11583333333333366 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION2,ACTION5,ACTION3] lat_conf=0.603 top=[#1 heuristic ACTION6 s=-0.022, #2 heuristic ACTION3 s=-0.351, #3 prior ACTION4 s=-0.357]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=45 action=ACTION3 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.2094250215712238 energy=0.23581978678703308 goal_prog=0.20004111700400246 risk=0.1796875000000002 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION4,ACTION5,ACTION1] lat_conf=0.54 top=[#1 heuristic ACTION6 s=-0.209, #2 prior ACTION4 s=-0.362, #3 prior ACTION6 s=-0.429]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=46 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.35848136037340755 energy=0.48138415813446045 goal_prog=0.20004252486178303 risk=0.08328125000000021 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION5,ACTION1,ACTION4] lat_conf=0.408 top=[#1 heuristic ACTION6 s=-0.358, #2 random ACTION5 s=-0.359, #3 prior ACTION4 s=-0.361]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=47 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=random score=-0.24661301987266548 energy=0.31324678659439087 goal_prog=0.20004128587897868 risk=0.1394589552238808 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION7,ACTION3,ACTION4] lat_conf=0.503 top=[#1 random ACTION6 s=-0.247, #2 heuristic ACTION6 s=-0.35, #3 prior ACTION4 s=-0.361]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=48 action=ACTION4 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.26215703282578084 energy=0.3228952884674072 goal_prog=0.20005291467459757 risk=0.14609375000000052 sources={'prior': 5, 'heuristic': 3, 'random': 4} latent=[ACTION4,ACTION6,ACTION7,ACTION5] lat_conf=0.503 top=[#1 heuristic ACTION4 s=-0.262, #2 prior ACTION4 s=-0.347, #3 heuristic ACTION5 s=-0.417]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=49 action=ACTION6 subgoal=Try non-movement actions at different grid positions source=heuristic score=-0.3077568777115574 energy=0.3899918794631958 goal_prog=0.20005258764213069 risk=0.12458333333333382 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION7,ACTION2,ACTION4] lat_conf=0.43 top=[#1 heuristic ACTION6 s=-0.308, #2 prior ACTION4 s=-0.343, #3 heuristic ACTION4 s=-0.37]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=50 action=ACTION7 subgoal=Try non-movement actions at different grid positions source=random score=-0.2485832634728917 energy=0.3151680529117584 goal_prog=0.20004056973193657 risk=0.13945895522388077 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION7,ACTION3,ACTION6,ACTION4] lat_conf=0.467 top=[#1 random ACTION7 s=-0.249, #2 prior ACTION4 s=-0.359, #3 prior ACTION6 s=-0.43]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=51 action=ACTION4 subgoal=Try every available action at least 2x and observe effects source=random score=-0.4671984548945698 energy=0.33657997846603394 goal_prog=4.798521695192903e-05 risk=0.13714821763602283 sources={'heuristic': 4, 'random': 8} latent=[ACTION4,ACTION7,ACTION6,ACTION3] lat_conf=0.418 top=[#1 random ACTION4 s=-0.467, #2 random ACTION6 s=-0.491, #3 heuristic ACTION2 s=-0.609]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=52 action=ACTION5 subgoal=Try every available action at least 2x and observe effects source=random score=-0.12743699747110065 energy=0.23557516932487488 goal_prog=0.20004352587711766 risk=0.09810975609756122 sources={'prior': 5, 'heuristic': 3, 'random': 4} latent=[ACTION5,ACTION6,ACTION7,ACTION4] lat_conf=0.511 top=[#1 random ACTION5 s=-0.127, #2 random ACTION4 s=-0.276, #3 prior ACTION6 s=-0.306]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=53 action=ACTION6 subgoal=Try every available action at least 2x and observe effects source=prior score=-0.30769629624456807 energy=0.43276411294937134 goal_prog=0.2500384725026379 risk=0.13082800284292836 sources={'prior': 5, 'heuristic': 4, 'random': 3} latent=[ACTION6,ACTION3,ACTION5,ACTION4] lat_conf=0.429 top=[#1 prior ACTION6 s=-0.308, #2 prior ACTION5 s=-0.347, #3 prior ACTION7 s=-0.388]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=54 action=ACTION3 subgoal=Try every available action at least 2x and observe effects source=random score=-0.25745879274174965 energy=0.3294297754764557 goal_prog=0.20003692010068336 risk=0.13381871132144166 sources={'prior': 4, 'heuristic': 4, 'random': 4} latent=[ACTION3,ACTION6,ACTION7,ACTION5] lat_conf=0.455 top=[#1 random ACTION3 s=-0.257, #2 prior ACTION5 s=-0.35, #3 prior ACTION7 s=-0.389]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=55 action=ACTION4 subgoal=Try every available action at least 2x and observe effects source=random score=-0.15992709425287743 energy=0.19982928037643433 goal_prog=0.2000485805576318 risk=0.16666666666666702 sources={'prior': 4, 'heuristic': 4, 'random': 4} latent=[ACTION4,ACTION6,ACTION5,ACTION7] lat_conf=0.535 top=[#1 random ACTION4 s=-0.16, #2 prior ACTION5 s=-0.336, #3 prior ACTION7 s=-0.377]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=56 action=ACTION4 subgoal=Try every available action at least 2x and observe effects source=heuristic score=0.09671170500793641 energy=-0.045985788106918335 goal_prog=0.2000391964968003 risk=0.15522388059701508 sources={'prior': 4, 'heuristic': 4, 'random': 4} latent=[ACTION4,ACTION6,ACTION5,ACTION7] lat_conf=0.678 top=[#1 heuristic ACTION4 s=0.097, #2 prior ACTION5 s=-0.343, #3 prior ACTION7 s=-0.384]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=57 action=ACTION6 subgoal=Try every available action at least 2x and observe effects source=heuristic score=0.3391146599946033 energy=-0.2468557320535183 goal_prog=0.20004809869642487 risk=0.11428571428571464 sources={'prior': 4, 'heuristic': 4, 'random': 4} latent=[ACTION6,ACTION5,ACTION7,ACTION4] lat_conf=0.792 top=[#1 heuristic ACTION6 s=0.339, #2 heuristic ACTION7 s=-0.315, #3 prior ACTION5 s=-0.328]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=59 action=ACTION5 subgoal=Try every available action at least 2x and observe effects source=random score=0.08579894386088432 energy=0.04207083582878113 goal_prog=0.2000465132361569 risk=0.07857142857142885 sources={'prior': 4, 'heuristic': 4, 'random': 4} latent=[ACTION5,ACTION6,ACTION7,ACTION3] lat_conf=0.643 top=[#1 random ACTION5 s=0.086, #2 random ACTION7 s=-0.218, #3 prior ACTION5 s=-0.33]
