==========================================================================================
  AdaptiveReasoning agent, human-primed   |   game='ar25'
  traces=C:\Users\coudr\OneDrive\projects\adaptive_reasoning\__no_traces__   memory=diagnostics\sampling_setup_compare\ar25_120s_switch_followup_scoring\task_program_only_memory.pt
  time_budget=120.0s   mode=development
  sampler stage: v1
  planner mode:  prior
==========================================================================================
  resolved game_id = ar25-e3c63847
  [human] no trace files under C:\Users\coudr\OneDrive\projects\adaptive_reasoning\__no_traces__
  [warn] continuing without human priors (no traces found).
  [cross-game] fresh memory
  [tuning] stall_fraction=0.25 max_wins=999 level_up_bonus=30.0s preserve_env=True
  [task-program] attached ar25-e3c63847 (family=correspondence, 2 subgoal tests, conf=0.70)

  running agent.main() with 120.0s budget ...

[DIAG ar25-e3c63847] ITER-START iter=1 knowledge=0.00 epsilon=1.00 total_wins=0 best_level=0 path=explore
[DIAG ar25-e3c63847] ITER-END (explore) iter=1 level=0 best_level=0 total_wins=0
[DIAG ar25-e3c63847] ITER-START iter=2 knowledge=0.51 epsilon=0.85 total_wins=0 best_level=0 path=explore
[DIAG ar25-e3c63847] ITER-END (explore) iter=2 level=0 best_level=0 total_wins=0
[DIAG ar25-e3c63847] ITER-START iter=3 knowledge=0.71 epsilon=0.79 total_wins=0 best_level=0 path=explore
[DIAG ar25-e3c63847] ITER-END (explore) iter=3 level=0 best_level=0 total_wins=0
[DIAG ar25-e3c63847] LIVE-REVISE START attempt=1/2 target_level=1 device=cpu (this will block ~30-90s on CPU)
[DIAG ar25-e3c63847] LIVE-REVISE compile failed after 0.0s: RuntimeError: Could not load LLM 'Qwen/Qwen2.5-3B-Instruct'. Install transformers / check HF cache.
[DIAG ar25-e3c63847] LIVE-REVISE disabled for this run: runtime unavailable (RuntimeError)
[DIAG ar25-e3c63847] ITER-START iter=4 knowledge=0.75 epsilon=0.25 total_wins=0 best_level=0 path=goal_pursuit
[DIAG ar25-e3c63847] STRAT-ENTRY iter=4 preserved=False flag=False cls_enable=True arc_env_none=False live_level=0
[DIAG ar25-e3c63847] STRAT-PROBE iter=4 env_state=NOT_FINISHED env_levels_completed=0 (our iter_level=0)
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=1 action=ACTION7 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.699634111150959 energy=0.596277117729187 goal_prog=4.108322173124179e-05 risk=0.10944055944055962 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION7 s=-0.7, #2 random ACTION4 s=-0.74, #3 heuristic ACTION1 s=-0.75]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=2 action=ACTION4 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.6362922535743192 energy=0.567861020565033 goal_prog=3.544344872352667e-05 risk=0.07411067193675898 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION4 s=-0.636, #2 random ACTION4 s=-0.673, #3 heuristic ACTION2 s=-0.719]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=3 action=ACTION1 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=heuristic score=-0.6738315151855485 energy=0.5486235320568085 goal_prog=3.902984462911263e-05 risk=0.13114444367641315 sources={'heuristic': 4, 'random': 8} top=[#1 heuristic ACTION1 s=-0.674, #2 random ACTION7 s=-0.717, #3 heuristic ACTION2 s=-0.723]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=4 action=ACTION7 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.7212025030368291 energy=0.601341962814331 goal_prog=3.503567859297618e-05 risk=0.1255097662634849 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION7 s=-0.721, #2 heuristic ACTION4 s=-0.736, #3 random ACTION6 s=-0.748]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=5 action=ACTION7 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.622543738065892 energy=0.5602976381778717 goal_prog=3.3557887945789844e-05 risk=0.06778846153846162 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION7 s=-0.623, #2 random ACTION7 s=-0.68, #3 heuristic ACTION4 s=-0.719]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=6 action=ACTION2 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.6980186248469874 energy=0.608561635017395 goal_prog=3.883603494614363e-05 risk=0.0953777472527474 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION2 s=-0.698, #2 random ACTION1 s=-0.698, #3 random ACTION1 s=-0.703]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=7 action=ACTION7 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.6996613152758138 energy=0.6127062439918518 goal_prog=3.102678601862863e-05 risk=0.09229430379746842 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION7 s=-0.7, #2 heuristic ACTION3 s=-0.703, #3 random ACTION2 s=-0.763]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=9 action=ACTION4 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.6730081386118203 energy=0.5729213356971741 goal_prog=3.861291042994708e-05 risk=0.10599128540305025 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION4 s=-0.673, #2 heuristic ACTION2 s=-0.679, #3 random ACTION3 s=-0.731]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=10 action=ACTION2 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=heuristic score=-0.6591653640184431 energy=0.5992952585220337 goal_prog=3.424976966925897e-05 risk=0.06546438177017799 sources={'heuristic': 4, 'random': 8} top=[#1 heuristic ACTION2 s=-0.659, #2 random ACTION7 s=-0.723, #3 heuristic ACTION3 s=-0.766]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=11 action=ACTION7 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.6026775280932608 energy=0.5402115881443024 goal_prog=3.266975545557216e-05 risk=0.06793981481481491 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION7 s=-0.603, #2 heuristic ACTION2 s=-0.679, #3 random ACTION4 s=-0.702]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=12 action=ACTION1 subgoal=[human-program] Probe: try each available action at least once to confirm the pr source=random score=-0.5771403260653358 energy=0.5600843131542206 goal_prog=3.962634218623862e-05 risk=0.023035714285714458 sources={'heuristic': 4, 'random': 8} top=[#1 random ACTION1 s=-0.577, #2 heuristic ACTION3 s=-0.673, #3 random ACTION1 s=-0.754]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=37 action=ACTION1 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.46408591405190186 energy=0.5313279032707214 goal_prog=0.10003761007610593 risk=0.038599677158999306 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION1 s=-0.464, #2 heuristic ACTION4 s=-0.494, #3 prior ACTION2 s=-0.531]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=38 action=ACTION7 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.5528163415272416 energy=0.5713295638561249 goal_prog=0.10003198885679013 risk=0.08690476190476196 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION7 s=-0.553, #2 random ACTION7 s=-0.57, #3 heuristic ACTION4 s=-0.576]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=39 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5458743815189329 energy=0.6088159680366516 goal_prog=0.15003324810313645 risk=0.0925662168915543 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION4 s=-0.546, #2 heuristic ACTION3 s=-0.554, #3 random ACTION2 s=-0.555]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=40 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5578953842136868 energy=0.6103229224681854 goal_prog=0.15003739164094443 risk=0.10339216889397694 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION4 s=-0.558, #2 prior ACTION1 s=-0.582, #3 prior ACTION2 s=-0.582]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=41 action=ACTION1 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.5623515223784117 energy=0.6035707592964172 goal_prog=0.10003650724829641 risk=0.0645433944902826 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION1 s=-0.562, #2 prior ACTION2 s=-0.576, #3 prior ACTION1 s=-0.576]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=42 action=ACTION3 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5344871320492806 energy=0.6183275878429413 goal_prog=0.20003050379928028 risk=0.12145308924485133 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION3 s=-0.534, #2 random ACTION1 s=-0.562, #3 random ACTION7 s=-0.565]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=43 action=ACTION7 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.49488552351683796 energy=0.5372071266174316 goal_prog=0.10003583418947529 risk=0.06338853599516044 sources={'prior': 4, 'heuristic': 3, 'random': 5} top=[#1 random ACTION7 s=-0.495, #2 heuristic ACTION4 s=-0.525, #3 random ACTION3 s=-0.545]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=44 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.5081690053640175 energy=0.6021672487258911 goal_prog=0.1500389869856008 risk=0.06193542366554701 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION4 s=-0.508, #2 random ACTION3 s=-0.538, #3 random ACTION7 s=-0.547]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=45 action=ACTION3 subgoal=[human-program] match yellow and purple shapes until level advances source=prior score=-0.5623274622290982 energy=0.6527662873268127 goal_prog=0.25004267586700735 risk=0.1657562738679762 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 prior ACTION3 s=-0.562, #2 prior ACTION1 s=-0.562, #3 prior ACTION4 s=-0.562]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=46 action=ACTION3 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.4720205851476446 energy=0.6204786598682404 goal_prog=0.1500363139479305 risk=0.007291666666666777 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION3 s=-0.472, #2 prior ACTION2 s=-0.558, #3 prior ACTION3 s=-0.558]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=47 action=ACTION7 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.4824729341511559 energy=0.5886401236057281 goal_prog=0.10004237960456522 risk=2.389084220999336e-16 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION7 s=-0.482, #2 random ACTION7 s=-0.509, #3 heuristic ACTION4 s=-0.523]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=48 action=ACTION3 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5008624074667476 energy=0.6325485110282898 goal_prog=0.15004839513712798 risk=0.02487571951857703 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION3 s=-0.501, #2 random ACTION4 s=-0.506, #3 random ACTION7 s=-0.527]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=49 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.47762521480834136 energy=0.5969101190567017 goal_prog=0.15003991222547486 risk=0.03671215880893316 sources={'prior': 4, 'heuristic': 3, 'random': 5} top=[#1 random ACTION4 s=-0.478, #2 heuristic ACTION4 s=-0.52, #3 random ACTION6 s=-0.52]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=50 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.46716668895408214 energy=0.5956030488014221 goal_prog=0.15003354944055902 risk=0.027096774193548435 sources={'prior': 4, 'heuristic': 3, 'random': 5} top=[#1 heuristic ACTION4 s=-0.467, #2 prior ACTION3 s=-0.544, #3 prior ACTION4 s=-0.544]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=51 action=ACTION1 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5131771868763032 energy=0.6154363751411438 goal_prog=0.2000402310761274 risk=0.10377032520325219 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION1 s=-0.513, #2 random ACTION4 s=-0.536, #3 prior ACTION3 s=-0.539]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=52 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5107518488280968 energy=0.6218994855880737 goal_prog=0.150036517449189 risk=0.04461382113821147 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION4 s=-0.511, #2 random ACTION7 s=-0.537, #3 prior ACTION3 s=-0.539]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=53 action=ACTION3 subgoal=[human-program] match yellow and purple shapes until level advances source=random score=-0.5082749367829649 energy=0.6235702931880951 goal_prog=0.1500334665492119 risk=0.04023727006131704 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 random ACTION3 s=-0.508, #2 heuristic ACTION4 s=-0.51, #3 prior ACTION1 s=-0.534]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=54 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.4952933584220787 energy=0.5568769872188568 goal_prog=0.10003735810241779 risk=0.04423963133640567 sources={'prior': 4, 'heuristic': 3, 'random': 5} top=[#1 heuristic ACTION4 s=-0.495, #2 heuristic ACTION2 s=-0.513, #3 prior ACTION4 s=-0.53]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=55 action=ACTION1 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.4988825735835747 energy=0.6335802376270294 goal_prog=0.20003684873081512 risk=0.07108851228363736 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION1 s=-0.499, #2 prior ACTION1 s=-0.525, #3 prior ACTION2 s=-0.525]
[DIAG ar25-e3c63847] PLAN iter=4 plan_step=56 action=ACTION4 subgoal=[human-program] match yellow and purple shapes until level advances source=heuristic score=-0.5004930753612077 energy=0.6081408560276031 goal_prog=0.1500388319604099 risk=0.048280084727064305 sources={'prior': 4, 'heuristic': 4, 'random': 4} top=[#1 heuristic ACTION4 s=-0.5, #2 prior ACTION1 s=-0.525, #3 prior ACTION3 s=-0.525]
